Customer,Age,Gender,Frequency of Purchases,Purchase Amount (USD),Category,Review Rating,Item Purchased,Subscription Status
5677,32,Female,rare,5101,Clothing,7,,
5678,29,Female,rare,4506,Clothing,5,,
5679,15,Female,frequent,2733,Books,5,,
5680,28,Female,rare,12274,Electronics,5,,
5681,30,Male,rare,3316,Food,6,,
5682,33,Female,frequent,12864,Clothing,5,,
5683,32,Female,rare,3108,Food,6,,
5684,31,Female,frequent,11182,Food,5,,
5685,37,Male,rare,3543,Electronics,6,,
5686,30,Female,rare,13547,Electronics,6,,
5687,25,Male,rare,14904,Books,7,,
5688,28,Male,frequent,11387,Electronics,7,,
5689,29,Female,frequent,7861,Clothing,5,,
5690,27,Female,occasional,6961,Clothing,3,,
5691,22,Male,rare,4967,Electronics,5,,
5692,33,Female,rare,9275,Food,4,,
5693,34,Male,occasional,4121,Electronics,5,,
5694,27,Male,occasional,5855,Health,4,,
5695,32,Female,rare,13316,Clothing,5,,
5696,29,Male,frequent,8048,Books,5,,
5697,29,Female,rare,4553,Electronics,4,,
5698,33,Female,rare,14599,Clothing,6,,
5699,32,Male,rare,5618,Clothing,6,,
5700,27,Male,frequent,8589,Home,5,,
5701,27,Male,occasional,10358,Food,7,,
5702,32,Male,rare,12633,Food,6,,
5703,26,Female,occasional,4257,Clothing,2,,
5704,27,Female,rare,14956,Electronics,5,,
5705,36,Male,rare,3566,Beauty,6,,
5706,31,Male,occasional,4289,Clothing,4,,
5707,28,Female,frequent,5545,Electronics,5,,
5708,25,Male,rare,6072,Beauty,3,,
5709,33,Male,occasional,17163,Electronics,6,,
5710,28,Male,frequent,5668,Electronics,5,,
5711,30,Female,rare,4885,Clothing,4,,
5712,35,Female,rare,15803,Health,5,,
5713,29,Male,occasional,14711,Electronics,6,,
5714,35,Male,frequent,13483,Food,5,,
5715,25,Female,occasional,11494,Electronics,5,,
5716,22,Male,rare,4072,Clothing,4,,
5717,31,Male,rare,2701,Clothing,4,,
5718,35,Male,occasional,14860,Clothing,6,,
5719,28,Female,rare,18940,Electronics,4,,
5720,29,Male,frequent,8254,Electronics,3,,
5721,34,Female,rare,10862,Clothing,5,,
5722,28,Male,rare,6736,Electronics,7,,
5723,25,Female,occasional,2520,Home,4,,
5724,26,Female,occasional,11438,Clothing,5,,
5725,29,Male,rare,15763,Health,4,,
5726,23,Male,rare,3658,Food,6,,
5727,34,Male,rare,13012,Electronics,5,,
5728,33,Female,frequent,18012,Health,7,,
5729,34,Female,occasional,19013,Clothing,6,,
5730,37,Female,frequent,7257,Food,6,,
5731,34,Male,occasional,6526,Books,7,,
5732,36,Female,frequent,8713,Food,7,,
5733,28,Male,occasional,18348,Clothing,4,,
5734,35,Male,occasional,6662,Electronics,5,,
5735,24,Female,occasional,6866,Electronics,3,,
5736,33,Female,occasional,4629,Books,6,,
5737,37,Male,rare,13294,Clothing,5,,
5738,39,Female,rare,12745,Books,6,,
5739,31,Male,rare,9015,Electronics,4,,
5740,33,Male,rare,12445,Food,5,,
5741,25,Male,rare,9116,Electronics,4,,
5742,23,Male,frequent,12660,Food,6,,
5743,30,Female,rare,1996,Electronics,5,,
5744,31,Female,occasional,12114,Electronics,4,,
5745,29,Female,occasional,5039,Food,5,,
5746,26,Female,rare,1844,Electronics,4,,
5747,25,Male,rare,9910,Books,4,,
5748,34,Male,occasional,4852,Electronics,6,,
5749,34,Female,rare,13703,Health,5,,
5750,29,Female,occasional,16928,Food,4,,
5751,38,Male,rare,9167,Health,5,,
5752,30,Female,frequent,3803,Home,3,,
5753,34,Female,occasional,4138,Health,3,,
5754,27,Male,rare,1894,Clothing,5,,
5755,33,Male,frequent,2397,Books,6,,
5756,33,Male,occasional,10484,Electronics,4,,
5757,31,Female,occasional,15081,Electronics,5,,
5758,35,Female,frequent,10121,Food,7,,
5759,29,Male,occasional,16078,Home,4,,
5760,21,Male,rare,15408,Food,5,,
5761,28,Female,occasional,12490,Clothing,4,,
5762,33,Female,occasional,10995,Food,5,,
5763,22,Female,occasional,9231,Food,5,,
5764,22,Male,rare,1801,Home,3,,
5765,30,Female,rare,8520,Clothing,5,,
5766,31,Female,rare,10783,Electronics,5,,
5767,35,Female,rare,14710,Health,6,,
5768,30,Male,frequent,12160,Clothing,4,,
5769,32,Male,frequent,5249,Electronics,5,,
5770,31,Male,rare,20857,Beauty,5,,
5771,33,Female,occasional,14685,Electronics,6,,
5772,34,Male,frequent,2037,Clothing,4,,
5773,24,Male,rare,13440,Electronics,6,,
5774,27,Male,occasional,13540,Electronics,7,,
5775,34,Male,occasional,8486,Clothing,5,,
5776,20,Female,frequent,3833,Electronics,5,,
5777,19,Male,frequent,9662,Health,5,,
5778,31,Female,rare,8652,Clothing,4,,
5779,30,Male,rare,9906,Books,4,,
5780,28,Male,frequent,7847,Clothing,4,,
5781,34,Female,rare,6922,Electronics,6,,
5782,35,Male,rare,10927,Electronics,5,,
5783,34,Male,rare,5493,Clothing,4,,
5784,29,Female,frequent,11657,Books,4,,
5785,30,Female,rare,13983,Clothing,3,,
5786,31,Female,rare,6468,Beauty,5,,
5787,20,Female,frequent,1917,Clothing,6,,
5788,26,Female,occasional,13012,Books,5,,
5789,34,Female,rare,8659,Clothing,5,,
5790,31,Female,occasional,14787,Clothing,4,,
5791,24,Female,rare,9962,Health,4,,
5792,36,Female,rare,14615,Health,5,,
5793,32,Male,rare,11258,Clothing,6,,
5794,27,Male,rare,6795,Electronics,5,,
5795,30,Female,occasional,3526,Food,6,,
5796,30,Female,rare,12778,Beauty,6,,
5797,29,Female,frequent,21299,Electronics,5,,
5798,29,Male,rare,15772,Books,5,,
5799,29,Male,occasional,3673,Books,6,,
5800,33,Female,rare,3758,Clothing,4,,
5801,34,Female,rare,10504,Clothing,5,,
5802,32,Male,frequent,5243,Electronics,4,,
5803,38,Male,occasional,3105,Books,5,,
5804,33,Male,occasional,6535,Electronics,5,,
5805,31,Male,occasional,3197,Food,4,,
5806,34,Male,rare,16870,Books,6,,
5807,29,Female,frequent,9513,Food,4,,
5808,33,Female,occasional,16306,Electronics,5,,
5809,39,Male,rare,6913,Books,6,,
5810,29,Female,frequent,18849,Electronics,5,,
5811,35,Male,occasional,8859,Electronics,4,,
5812,30,Male,occasional,4172,Electronics,5,,
5813,27,Female,occasional,9717,Clothing,5,,
5814,35,Female,rare,10251,Food,5,,
5815,32,Female,occasional,4343,Food,7,,
5816,29,Male,frequent,21030,Food,6,,
5817,38,Male,rare,3951,Electronics,6,,
5818,22,Female,occasional,12886,Food,4,,
5819,30,Male,frequent,13580,Electronics,5,,
5820,29,Male,rare,17979,Beauty,4,,
5821,29,Male,rare,15221,Clothing,3,,
5822,31,Male,occasional,1842,Food,6,,
5823,38,Male,frequent,11228,Beauty,4,,
5824,21,Female,occasional,14085,Clothing,5,,
5825,35,Female,occasional,5799,Electronics,5,,
5826,27,Female,rare,11329,Electronics,5,,
5827,34,Male,occasional,9702,Clothing,6,,
5828,28,Female,rare,11768,Clothing,6,,
5829,34,Male,rare,5885,Electronics,4,,
5830,29,Male,frequent,13425,Books,6,,
5831,27,Female,rare,14247,Clothing,7,,
5832,25,Male,frequent,8297,Electronics,4,,
5833,26,Male,rare,4502,Electronics,5,,
5834,28,Male,occasional,10037,Health,5,,
5835,30,Male,rare,9561,Clothing,7,,
5836,32,Female,rare,7243,Clothing,5,,
5837,30,Female,occasional,4043,Electronics,4,,
5838,36,Female,rare,4430,Electronics,7,,
5839,24,Female,rare,10526,Electronics,7,,
5840,32,Male,frequent,9433,Health,4,,
5841,34,Male,rare,12113,Food,5,,
5842,32,Female,rare,17138,Electronics,5,,
5843,29,Female,frequent,14447,Food,7,,
5844,28,Female,rare,5652,Clothing,5,,
5845,24,Male,occasional,9141,Health,5,,
5846,23,Male,frequent,13787,Clothing,5,,
5847,33,Female,frequent,14641,Health,4,,
5848,29,Male,occasional,5126,Beauty,6,,
5849,23,Male,occasional,12351,Health,4,,
5850,32,Female,occasional,8488,Electronics,6,,
5851,34,Female,rare,8714,Food,5,,
5852,20,Male,frequent,8278,Electronics,4,,
5853,38,Male,occasional,13570,Clothing,5,,
5854,36,Male,occasional,11822,Health,5,,
5855,24,Female,frequent,8214,Health,4,,
5856,26,Female,rare,5574,Books,5,,
5857,31,Male,occasional,5133,Books,5,,
5858,32,Male,occasional,11889,Food,6,,
5859,25,Male,occasional,6899,Electronics,7,,
5860,27,Female,frequent,12159,Books,5,,
5861,44,Female,occasional,9659,Beauty,7,,
5862,34,Female,rare,18488,Electronics,5,,
5863,36,Male,rare,16165,Food,4,,
5864,26,Male,frequent,5249,Electronics,7,,
5865,29,Male,rare,10879,Books,6,,
5866,24,Female,frequent,7001,Food,5,,
5867,32,Male,rare,15319,Electronics,5,,
5868,30,Male,frequent,2078,Electronics,4,,
5869,40,Female,frequent,2775,Health,5,,
5870,29,Female,occasional,6328,Clothing,6,,
5871,30,Female,frequent,12500,Electronics,6,,
5872,26,Female,occasional,8014,Beauty,6,,
5873,31,Male,frequent,6959,Beauty,5,,
5874,26,Female,rare,13346,Clothing,6,,
5875,25,Female,occasional,1995,Electronics,2,,
5876,30,Female,rare,8803,Books,4,,
5877,26,Male,rare,11846,Clothing,5,,
5878,26,Female,rare,14133,Electronics,4,,
5879,32,Female,rare,5560,Clothing,7,,
5880,35,Male,occasional,9117,Clothing,4,,
5881,34,Female,frequent,18386,Clothing,5,,
5882,30,Female,rare,16734,Food,6,,
5883,30,Female,rare,19348,Clothing,6,,
5884,27,Male,occasional,3423,Electronics,5,,
5885,31,Male,rare,9440,Electronics,6,,
5886,34,Female,frequent,4358,Clothing,6,,
5887,26,Male,rare,7675,Electronics,4,,
5888,34,Female,rare,4808,Clothing,5,,
5889,27,Female,occasional,15128,Electronics,6,,
5890,32,Female,rare,10671,Books,4,,
5891,24,Male,rare,11885,Electronics,6,,
5892,31,Male,frequent,8488,Beauty,4,,
5893,36,Female,rare,5468,Electronics,6,,
5894,30,Female,rare,8763,Books,4,,
5895,23,Female,rare,17074,Books,7,,
5896,37,Female,occasional,5623,Books,4,,
5897,26,Male,occasional,7068,Electronics,6,,
5898,26,Male,frequent,15707,Electronics,5,,
5899,27,Male,rare,3125,Beauty,6,,
5900,26,Female,frequent,13967,Food,6,,
5901,31,Female,occasional,17892,Beauty,6,,
5902,31,Male,rare,4866,Electronics,5,,
5903,28,Male,rare,4949,Clothing,6,,
5904,34,Male,frequent,6688,Clothing,4,,
5905,32,Male,rare,8653,Food,5,,
5906,24,Female,rare,11453,Clothing,3,,
5907,33,Female,frequent,3482,Books,5,,
5908,24,Female,frequent,5718,Books,5,,
5909,30,Female,frequent,13431,Electronics,5,,
5910,29,Male,occasional,2369,Food,4,,
5911,26,Male,rare,5305,Health,7,,
5912,35,Female,occasional,6063,Health,4,,
5913,30,Female,frequent,10471,Beauty,6,,
5914,32,Male,rare,12452,Electronics,5,,
5915,30,Female,rare,9758,Electronics,6,,
5916,26,Male,rare,5335,Electronics,6,,
5917,33,Male,occasional,12584,Electronics,8,,
5918,26,Male,rare,4800,Electronics,5,,
5919,34,Male,occasional,6535,Electronics,5,,
5920,41,Female,occasional,4331,Electronics,5,,
5921,32,Female,rare,7808,Clothing,5,,
5922,33,Female,occasional,5526,Clothing,5,,
5923,32,Male,rare,15507,Food,7,,
5924,36,Female,rare,12617,Clothing,7,,
5925,24,Female,rare,4639,Electronics,6,,
5926,26,Female,rare,9971,Health,5,,
5927,30,Female,occasional,5058,Electronics,4,,
5928,30,Male,rare,5791,Home,5,,
5929,25,Male,rare,16231,Food,4,,
5930,22,Female,rare,3264,Electronics,5,,
5931,28,Male,rare,5253,Clothing,3,,
5932,37,Female,occasional,7071,Food,2,,
5933,40,Male,rare,14860,Books,7,,
5934,34,Female,frequent,4804,Electronics,6,,
5935,23,Female,rare,14610,Clothing,4,,
5936,33,Female,occasional,7162,Electronics,4,,
5937,28,Female,rare,9451,Clothing,6,,
5938,31,Female,rare,2427,Food,7,,
5939,33,Female,frequent,8062,Electronics,5,,
5940,37,Female,rare,7264,Home,6,,
5941,31,Male,occasional,4993,Books,6,,
5942,27,Male,rare,11922,Food,6,,
5943,33,Female,frequent,3301,Health,6,,
5944,34,Male,occasional,2132,Books,5,,
5945,34,Female,occasional,5321,Clothing,4,,
5946,35,Female,frequent,4964,Clothing,4,,
5947,31,Male,occasional,5607,Electronics,5,,
5948,26,Female,rare,4153,Clothing,5,,
5949,31,Female,rare,4170,Electronics,4,,
5950,22,Male,rare,21011,Electronics,5,,
5951,35,Female,rare,19485,Home,6,,
5952,32,Female,frequent,10285,Electronics,7,,
5953,33,Female,occasional,16121,Books,6,,
5954,31,Female,rare,3632,Clothing,7,,
5955,19,Female,occasional,11282,Clothing,3,,
5956,27,Male,occasional,15444,Electronics,5,,
5957,34,Female,rare,10245,Books,5,,
5958,29,Female,rare,7085,Books,5,,
5959,34,Male,rare,10382,Food,4,,
5960,26,Male,occasional,11340,Electronics,6,,
5961,31,Male,rare,7971,Food,6,,
5962,28,Female,rare,15456,Electronics,4,,
5963,27,Male,occasional,11425,Electronics,6,,
5964,29,Female,occasional,7868,Clothing,6,,
5965,38,Male,occasional,8343,Clothing,6,,
5966,31,Male,rare,7054,Food,7,,
5967,31,Male,rare,16039,Clothing,4,,
5968,37,Female,occasional,4650,Clothing,5,,
5969,29,Male,occasional,6388,Clothing,6,,
5970,32,Female,frequent,11548,Electronics,4,,
5971,27,Female,rare,10040,Electronics,5,,
5972,34,Female,rare,4992,Clothing,6,,
5973,24,Male,rare,6713,Beauty,3,,
5974,30,Male,frequent,8919,Food,7,,
5975,35,Male,rare,8141,Health,4,,
5976,36,Female,frequent,11976,Health,4,,
5977,30,Male,rare,5172,Electronics,5,,
5978,19,Female,frequent,4893,Clothing,6,,
5979,37,Male,rare,5061,Electronics,6,,
5980,27,Male,rare,11281,Clothing,5,,
5981,33,Female,rare,10513,Electronics,5,,
5982,22,Male,frequent,7948,Health,5,,
5983,28,Male,occasional,2647,Books,7,,
5984,37,Female,occasional,9015,Home,4,,
5985,32,Female,rare,7703,Electronics,5,,
5986,32,Male,occasional,11647,Electronics,5,,
5987,34,Male,rare,3061,Electronics,6,,
5988,24,Male,occasional,12410,Electronics,6,,
5989,30,Male,rare,12298,Electronics,4,,
5990,32,Female,rare,17770,Books,5,,
5991,35,Female,rare,4383,Books,6,,
5992,26,Male,rare,11602,Electronics,6,,
5993,31,Male,occasional,4466,Clothing,5,,
5994,33,Male,rare,2380,Beauty,5,,
5995,47,Male,rare,12639,Food,7,,
5996,37,Female,occasional,10663,Electronics,5,,
5997,19,Female,frequent,7214,Food,4,,
5998,30,Female,occasional,4172,Clothing,5,,
5999,31,Male,rare,9052,Food,5,,
6000,34,Male,occasional,3108,Books,7,,
6001,27,Male,occasional,2318,Home,5,,
6002,34,Female,rare,11545,Food,5,,
6003,27,Male,rare,18560,Clothing,4,,
6004,30,Male,frequent,16528,Clothing,3,,
6005,33,Female,occasional,11174,Health,6,,
6006,27,Male,rare,3854,Electronics,4,,
6007,30,Male,rare,2304,Electronics,7,,
6008,37,Female,rare,2142,Clothing,5,,
6009,28,Male,occasional,10667,Food,5,,
6010,25,Male,rare,12285,Health,7,,
6011,33,Male,occasional,10205,Books,6,,
6012,26,Female,frequent,6765,Clothing,5,,
6013,29,Male,occasional,1816,Clothing,6,,
6014,32,Female,frequent,15975,Books,5,,
6015,32,Female,rare,10108,Health,4,,
6016,35,Female,frequent,21702,Food,6,,
6017,27,Male,rare,3067,Beauty,4,,
6018,29,Female,frequent,18983,Clothing,6,,
6019,27,Female,frequent,18131,Health,4,,
6020,29,Male,rare,9508,Clothing,5,,
6021,39,Female,occasional,10198,Health,4,,
6022,30,Female,rare,8244,Beauty,3,,
6023,30,Male,rare,8980,Books,3,,
6024,32,Female,occasional,12021,Clothing,6,,
6025,25,Male,rare,11525,Clothing,4,,
6026,34,Female,frequent,12253,Home,5,,
6027,30,Female,occasional,7322,Food,5,,
6028,27,Female,occasional,11390,Clothing,4,,
6029,32,Male,occasional,3244,Food,4,,
6030,29,Male,rare,4359,Health,4,,
6031,29,Female,rare,3474,Food,6,,
6032,29,Male,occasional,4586,Health,4,,
6033,37,Female,rare,14594,Home,5,,
6034,28,Male,rare,12831,Beauty,6,,
6035,34,Male,occasional,7072,Electronics,6,,
6036,31,Female,occasional,2221,Books,7,,
6037,29,Male,frequent,14098,Beauty,7,,
6038,27,Female,rare,17374,Electronics,6,,
6039,28,Male,frequent,3460,Electronics,5,,
6040,29,Male,rare,2968,Health,6,,
6041,35,Male,rare,10888,Books,6,,
6042,27,Male,rare,6383,Clothing,5,,
6043,37,Male,occasional,16591,Food,4,,
6044,29,Male,occasional,11808,Health,4,,
6045,27,Male,frequent,7082,Electronics,5,,
6046,27,Male,occasional,16660,Clothing,5,,
6047,31,Female,occasional,19496,Food,5,,
6048,38,Male,rare,10358,Electronics,6,,
6049,29,Female,frequent,11763,Food,6,,
6050,30,Male,occasional,8474,Food,4,,
6051,31,Female,occasional,5328,Home,7,,
6052,30,Male,occasional,10909,Food,4,,
6053,27,Female,rare,17525,Clothing,5,,
6054,34,Male,rare,3387,Electronics,5,,
6055,24,Female,occasional,3833,Food,4,,
6056,26,Male,rare,5062,Health,5,,
6057,28,Female,rare,17102,Beauty,5,,
6058,29,Male,occasional,14107,Clothing,6,,
6059,35,Female,frequent,17356,Clothing,5,,
6060,27,Female,occasional,14079,Electronics,5,,
6061,29,Female,occasional,4625,Electronics,5,,
6062,29,Male,occasional,11269,Clothing,5,,
6063,37,Male,occasional,15873,Home,6,,
6064,36,Male,rare,14614,Books,4,,
6065,25,Male,rare,6178,Books,6,,
6066,32,Male,frequent,6198,Home,5,,
6067,24,Male,rare,13992,Clothing,5,,
6068,26,Female,rare,3755,Health,5,,
6069,27,Female,rare,13025,Electronics,5,,
6070,26,Male,rare,1787,Health,5,,
6071,31,Female,occasional,11914,Books,5,,
6072,29,Female,rare,15964,Electronics,5,,
6073,31,Male,rare,1694,Clothing,5,,
6074,35,Female,rare,7365,Food,4,,
6075,35,Female,rare,12419,Electronics,6,,
6076,21,Female,rare,1744,Electronics,6,,
6077,29,Male,frequent,12151,Home,6,,
6078,32,Female,frequent,3057,Food,5,,
6079,35,Male,occasional,11065,Electronics,7,,
6080,27,Female,rare,11048,Food,5,,
6081,31,Female,rare,3931,Clothing,5,,
6082,37,Female,occasional,10925,Home,4,,
6083,31,Female,rare,14773,Clothing,3,,
6084,38,Male,frequent,5523,Clothing,7,,
6085,20,Female,occasional,6018,Electronics,5,,
6086,39,Male,occasional,10736,Clothing,4,,
6087,19,Female,occasional,8089,Electronics,6,,
6088,35,Male,rare,4615,Electronics,4,,
6089,35,Male,occasional,11364,Health,6,,
6090,28,Female,rare,8980,Health,3,,
6091,29,Male,occasional,16765,Electronics,5,,
6092,32,Female,frequent,9219,Electronics,3,,
6093,31,Male,rare,12158,Health,5,,
6094,31,Male,occasional,2595,Health,4,,
6095,36,Female,rare,5411,Electronics,7,,
6096,31,Female,occasional,6987,Clothing,5,,
6097,21,Female,rare,2322,Food,4,,
6098,32,Male,rare,6881,Electronics,5,,
6099,29,Male,occasional,11847,Home,5,,
6100,34,Female,frequent,9220,Electronics,5,,
6101,26,Female,rare,12750,Home,7,,
6102,29,Female,occasional,7385,Food,5,,
6103,23,Male,occasional,2058,Electronics,5,,
6104,23,Female,rare,6190,Food,6,,
6105,22,Male,occasional,7792,Food,4,,
6106,30,Female,rare,7098,Books,4,,
6107,18,Male,rare,3285,Books,5,,
6108,36,Male,rare,11836,Beauty,7,,
6109,27,Female,occasional,4836,Books,6,,
6110,30,Male,occasional,9578,Clothing,3,,
6111,35,Male,rare,9598,Electronics,5,,
6112,31,Male,rare,3749,Beauty,6,,
6113,32,Male,rare,6825,Food,5,,
6114,27,Male,frequent,16279,Electronics,5,,
6115,24,Female,rare,2029,Books,4,,
6116,33,Female,rare,7208,Electronics,6,,
6117,29,Female,rare,7865,Beauty,4,,
6118,30,Female,rare,10831,Electronics,5,,
6119,26,Female,rare,13853,Clothing,5,,
6120,28,Male,rare,10801,Food,4,,
6121,20,Male,rare,12819,Clothing,3,,
6122,23,Female,occasional,22445,Beauty,4,,
6123,23,Female,occasional,13814,Electronics,6,,
6124,29,Female,rare,8471,Clothing,4,,
6125,25,Male,frequent,4258,Books,5,,
6126,32,Female,frequent,6829,Books,5,,
6127,30,Female,occasional,13993,Electronics,5,,
6128,28,Male,rare,7174,Food,4,,
6129,23,Male,rare,4761,Clothing,6,,
6130,27,Male,frequent,5236,Beauty,5,,
6131,34,Male,rare,9843,Health,5,,
6132,32,Male,rare,14901,Electronics,4,,
6133,29,Female,occasional,15949,Health,5,,
6134,20,Male,occasional,5481,Beauty,3,,
6135,28,Female,occasional,12757,Food,6,,
6136,17,Male,rare,6527,Electronics,4,,
6137,38,Female,rare,9818,Books,6,,
6138,30,Male,rare,8527,Books,6,,
6139,36,Female,frequent,9087,Clothing,5,,
6140,29,Male,occasional,11816,Health,6,,
6141,39,Male,rare,4079,Electronics,4,,
6142,26,Male,occasional,2004,Food,4,,
6143,34,Female,rare,6672,Health,5,,
6144,30,Female,occasional,14083,Home,6,,
6145,33,Male,occasional,19334,Health,3,,
6146,24,Female,frequent,17799,Health,5,,
6147,40,Male,occasional,8722,Books,6,,
6148,31,Male,rare,11149,Beauty,5,,
6149,28,Male,frequent,10144,Food,5,,
6150,25,Female,rare,10122,Books,6,,
6151,23,Male,frequent,2570,Beauty,7,,
6152,22,Female,occasional,3325,Books,7,,
6153,22,Female,rare,7129,Health,5,,
6154,30,Female,rare,17317,Books,5,,
6155,35,Female,frequent,3874,Health,3,,
6156,32,Female,rare,4156,Clothing,4,,
6157,21,Female,rare,2820,Health,5,,
6158,30,Female,rare,15588,Beauty,4,,
6159,37,Male,rare,5290,Books,4,,
6160,35,Male,frequent,3876,Food,5,,
6161,38,Female,occasional,6604,Clothing,3,,
6162,32,Male,frequent,9869,Electronics,4,,
6163,15,Male,rare,7814,Books,5,,
6164,33,Female,rare,12289,Clothing,5,,
6165,31,Female,rare,10184,Books,5,,
6166,22,Female,rare,12914,Clothing,5,,
6167,29,Female,rare,16578,Electronics,5,,
6168,27,Female,rare,8560,Books,6,,
6169,28,Female,occasional,11218,Health,7,,
6170,32,Male,rare,12033,Food,7,,
6171,27,Male,occasional,8663,Food,6,,
